"Book_book_name","Book_rating","Book_cover","Book_cover_url","Book_Detail"
"红手指","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/34778576/","[日] 东野圭吾 / 于壮 / 南海出版公司"
"コミック東野圭吾ミステリー（2） : AKITA TOP COMICS WIDE","","https://img3.doubanio.com/view/subject/l/public/s29984120.jpg","https://book.douban.com/subject/30402869/","東野圭吾 / 風祭壮太 / くぼた尚子 / 時友美如 / 浦川まさる＆佳弥 / 秋田書店 / 2019-1-17 / JPY650.00"
"香子の夢 : コンパニオン殺人事件","","https://img3.doubanio.com/view/subject/l/public/s29519383.jpg","https://book.douban.com/subject/6314047/","東野圭吾 / 祥伝社 / 1988-10-25 / JP￥733 (税込)"
"HEADS 變身 (2)","","https://img3.doubanio.com/view/subject/l/public/s29293294.jpg","https://book.douban.com/subject/26958232/","東野圭吾 / 間瀨元朗 / 磊正傑 / 東立出版社 / NT$100"
"HEADS 變身 (3)","","https://img3.doubanio.com/view/subject/l/public/s29293301.jpg","https://book.douban.com/subject/26958233/","東野圭吾 / 間瀨元朗 / 鄭啟旭 / 東立出版社 / NT$100"
"HEADS 變身 (4)","","https://img3.doubanio.com/view/subject/l/public/s29293302.jpg","https://book.douban.com/subject/26958234/","東野圭吾 / 間瀨元朗 / 鄭啟旭 / 東立出版社 / NT$100"
"幻夜 上 : （經典回歸版）","","https://img3.doubanio.com/view/subject/l/public/s29900894.jpg","https://book.douban.com/subject/30159550/","東野圭吾 / 劉姿君 / 獨步文化 / 2018-4-3 / NT380"
"幻夜 下 : （經典回歸版）","","https://img3.doubanio.com/view/subject/l/public/s29900895.jpg","https://book.douban.com/subject/30159553/","東野圭吾 / 劉姿君 / 獨步文化 / 2018-4-3 / NT340"
"秘密","","https://img3.doubanio.com/view/subject/l/public/s33321743.jpg","https://book.douban.com/subject/34464679/","东野圭吾 / 哈尔滨出版社 / 2001-1 / 22.80元"
"위험한 비너스 : 히가시노 게이고 장편소설","","https://img3.doubanio.com/view/subject/l/public/s29934966.jpg","https://book.douban.com/subject/30390222/","東野圭吾 / 히가시노 게이고 / 양윤옥 / 현대문학 / 2017-6-30 / 14,800원"
"殺人之門 : 經典回歸版","","https://img1.doubanio.com/view/subject/l/public/s32327147.jpg","https://book.douban.com/subject/33423135/","東野圭吾 / 張智淵 / 獨步文化 / 2019-6-1 / NT$530.00"
"กลลวงซ่อนตาย : Detective Galileo, #3","","https://img3.doubanio.com/view/subject/l/public/s29908480.jpg","https://book.douban.com/subject/30364283/","東野圭吾（Higashino Keigo） / ฮิงาชิโนะ เคโงะ / วงศ์สิริ สังขวาสี มิยาจิ / ไดฟุกุ-ลีท / 230.00 บาท"
"魔球","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/34778575/","[日] 东野圭吾 / 黄真 / 南海出版公司"
"挑戰?","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/34835845/","東野圭吾 / 王蘊潔 / 台灣角川 / 2019-11"
"雪国之劫","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/34807344/","[日]东野圭吾 / 郑悦 / 北京联合出版公司 / 2019-10 / 45.00"
"悪意","7.9","https://img3.doubanio.com/view/subject/l/public/s4511145.jpg","https://book.douban.com/subject/5334355/","東野 圭吾 / 双葉社 / 1996-09 / JPY 17.85"
"歪笑小説","7.6","https://img3.doubanio.com/view/subject/l/public/s7665071.jpg","https://book.douban.com/subject/7161078/","東野 圭吾 / 集英社 / 2012-1-20 / 650円"
"素敵な日本人 東野圭吾短編集","6.9","https://img1.doubanio.com/view/subject/l/public/s29402897.jpg","https://book.douban.com/subject/26986633/","東野 圭吾 / 光文社 / 2017-3-30 / JPY 1404"
"아름다운 흉기","","https://img3.doubanio.com/view/subject/l/public/s28996866.jpg","https://book.douban.com/subject/26860867/","히가시노 게이고 / 东野圭吾 / 민경욱 / RHK / 2016-8-18 / KRW13,000"
"ちゃれんじ?","","https://img3.doubanio.com/view/subject/l/public/s29609944.jpg","https://book.douban.com/subject/4269271/","東野圭吾 / 実業之日本社 / 2004-5-1 / 124.00元"
"輝きの一瞬","","https://img3.doubanio.com/view/subject/l/public/s29527862.jpg","https://book.douban.com/subject/27125093/","桐野夏生 / 藤原伊织 / 筱田节子 / 高桥克彦 / 东野圭吾 / 講談社 / 1999-1-14"
"假面山庄杀人事件","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/30234248/","东野圭吾"
"Newcomer : A Mystery","","https://img3.doubanio.com/view/subject/l/public/s29796112.jpg","https://book.douban.com/subject/30251122/","Keigo Higashino / [日] 东野圭吾 / Giles Murray / Minotaur Books / 2018-11-20 / USD 26.99"
"인어가 잠든 집","","https://img3.doubanio.com/view/subject/l/public/s30009231.jpg","https://book.douban.com/subject/30464525/","히가시노 게이고 / 東野圭吾 / 김난주 / 도서출판재인 / 2019-2-28 / 17,800원"
"名偵探的枷鎖 : 經典回歸版","","https://img3.doubanio.com/view/subject/l/public/s30011392.jpg","https://book.douban.com/subject/30435477/","東野圭吾 / 王華懋 / 獨步文化 / 2019-3-7 / NT$300.00"
"꿈은 토리노를 달리고","","https://img3.doubanio.com/view/subject/l/public/s29985644.jpg","https://book.douban.com/subject/30440948/","히가시노 게이고 / 東野圭吾 / 민경욱 / 도서출판비채 / 2017-2-27 / 13,500원"
"마력의 태동 : 라플라스의 탄생","","https://img3.doubanio.com/view/subject/l/public/s29985634.jpg","https://book.douban.com/subject/30440932/","히가시노 게이고 / 東野圭吾 / 양윤옥 / 현대문학 / 2019-1-30 / 14,000원"
"악의 : 가가 형사 시리즈 3","","https://img3.doubanio.com/view/subject/l/public/s29985702.jpg","https://book.douban.com/subject/30441007/","히가시노 게이고 / 東野圭吾 / 양윤옥 / 현대문학 / 2008-7-25 / 14,000원"
"笑的世界","8.0","https://img1.doubanio.com/view/subject/l/public/s29929838.jpg","https://book.douban.com/subject/30385008/","[日] 东野圭吾 / 李盈春 / 王丽丽 / 北京十月文艺出版社 / 2018-11 / 193.50元"
"명탐정의 저주","","https://img3.doubanio.com/view/subject/l/public/s29934961.jpg","https://book.douban.com/subject/30390219/","東野圭吾 / 히가시노 게이고 / 이혁재 옮김 / 도서출판재인 / 2011-3-26 / 13,800원"
"옛날에 내가 죽은 집","","https://img3.doubanio.com/view/subject/l/public/s29935001.jpg","https://book.douban.com/subject/30390253/","東野圭吾 / 히가시노 게이고 / 이영미 옮김 / 도서출판창해 / 2008-11-27 / 12,000원"
"가면산장 살인사건","","https://img1.doubanio.com/view/subject/l/public/s29934927.jpg","https://book.douban.com/subject/30390189/","東野圭吾 / 히가시노 게이고 / 김난주 옮김 / 도서출판재인 / 2014-9-26 / 14,800원"
"신참자","","https://img1.doubanio.com/view/subject/l/public/s29934959.jpg","https://book.douban.com/subject/30390218/","東野圭吾 / 히가시노 게이고 / 김난주 옮김 / 도서출판재인 / 2012-3-16 / 14,800원"
"살인의 문. 1","","https://img3.doubanio.com/view/subject/l/public/s29934915.jpg","https://book.douban.com/subject/30390183/","東野圭吾 / 히가시노 게이고 / 이혁재 옮김 / 도서출판재인 / 2018-8-31 / 14,800원"
"용의자 X의 헌신","","https://img3.doubanio.com/view/subject/l/public/s29934931.jpg","https://book.douban.com/subject/30390194/","東野圭吾 / 히가시노 게이고 / 양억관 옮김 / 도서출판재인 / 2017-8-30 / 16,800원"
"살인의 문. 2","","https://img3.doubanio.com/view/subject/l/public/s29934920.jpg","https://book.douban.com/subject/30390184/","東野圭吾 / 히가시노 게이고 / 이혁재 / 도서출판재인 / 2018-8-31 / 14,800원"
"미등록자","","https://img3.doubanio.com/view/subject/l/public/s29934924.jpg","https://book.douban.com/subject/30390187/","東野圭吾 / 히가시노 게이고 / 민경욱 옮김 / 도서출판비채 / 2018-10-22 / 13,800원"
"기린의 날개","","https://img3.doubanio.com/view/subject/l/public/s29934996.jpg","https://book.douban.com/subject/30390249/","東野圭吾 / 히가시노 게이고 / 김난주 / 도서출판재인 / 2017-2-6 / 16,800원"
"Malice","","https://img3.doubanio.com/view/subject/l/public/s29939054.jpg","https://book.douban.com/subject/30394227/","Keigo Higashino / 東野圭吾 / Abacus / 2015-2-5 / £8.99"
"JOURNEY UNDER THE MIDNIGHT SUN","","https://img3.doubanio.com/view/subject/l/public/s29939030.jpg","https://book.douban.com/subject/30394217/","Keigo Higashino / 东野圭吾 / Abacus / 2016-3-3 / £8.99"
"夢幻花","","https://img1.doubanio.com/view/subject/l/public/s32261559.jpg","https://book.douban.com/subject/30469537/","東野圭吾 / 王蘊潔 / 春天 / 2019-4-10 / NT$420.00"
"挑战","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/34464667/","[日]东野圭吾 / 曹艺 / 上海文艺出版社"
"히가시노 게이고의 무한도전","","https://img3.doubanio.com/view/subject/l/public/s29934982.jpg","https://book.douban.com/subject/30390236/","東野圭吾 / 히가시노 게이고 / 양윤옥 / 소미미디어 / 2018-12-11 / 13,800원"
"매스커레이드 이브 : 히가시노 게이고 연작소설","","https://img3.doubanio.com/view/subject/l/public/s29934953.jpg","https://book.douban.com/subject/30390209/","東野圭吾 / 히가시노 게이고 / 양윤옥 / 현대문학 / 2015-8-21 / 14,000원"
"매스커레이드 나이트 : 히가시노 게이고 장편소설","","https://img3.doubanio.com/view/subject/l/public/s29934930.jpg","https://book.douban.com/subject/30390192/","東野圭吾 / 히가시노 게이고 / 양윤옥 / 현대문학 / 2018-8-30 / 14,800원"
"매스커레이드 호텔 : 히가시노 게이고 장편소설","","https://img3.doubanio.com/view/subject/l/public/s29934956.jpg","https://book.douban.com/subject/30390214/","東野圭吾 / 히가시노 게이고 / 양윤옥 / 현대문학 / 2012-7-31 / 14,800원"
"魔力的胎动","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/33455230/","[日]东野圭吾 / 王蕴洁 / 北京联合出版公司"
"ปริศนาดอกไม้มายา","","https://img3.doubanio.com/view/subject/l/public/s32327851.jpg","https://book.douban.com/subject/33457511/","東野圭吾（Higashino Keigo） / ธีรตา วิจิตร / แพรวสำนักพิมพ์ / 2017-4 / 295 บาท"
"ความลับ","","https://img3.doubanio.com/view/subject/l/public/s32327864.jpg","https://book.douban.com/subject/33457528/","東野圭吾（Higashino Keigo） / บุญชู ตันติรัตนสุนทร / Maxx Publishing / 2019-3 / 395 บาท"
"ภาพสุดท้ายที่คนตายเห็น","","https://img1.doubanio.com/view/subject/l/public/s32327869.jpg","https://book.douban.com/subject/33457533/","東野圭吾（Higashino Keigo） / ฉัตรขวัญ อดิศัย / ฮัมมิงบุ๊คส์ / 295 บาท"
"กาลิเลโอไขคดียุ่งเหยิง : Detective Galileo, #4","","https://img3.doubanio.com/view/subject/l/public/s32327883.jpg","https://book.douban.com/subject/33457544/","東野圭吾（Higashino Keigo） / อนิษา เกมเผ่าพันธ์ / ไดฟุกุ-ลีท / 2018-10 / 250 บาท"
"สมการกลางฤดูร้อน : Detective Galileo, #6","","https://img3.doubanio.com/view/subject/l/public/s32327856.jpg","https://book.douban.com/subject/33457516/","東野圭吾（Higashino Keigo） / ทินภาส พาหะนิชย์ / ไดฟุกุ-ลีท / 2019-5 / 260 บาท"
"กาลิเลโอไขคดีปริศนาลวงตา : Detective Galileo, #7","","https://img3.doubanio.com/view/subject/l/public/s32327862.jpg","https://book.douban.com/subject/33457525/","東野圭吾（Higashino Keigo） / สุรีรัตน์ งามสง่าพงษ์ และ วิลาสินี สาโรวาท / ไดฟุกุ-ลีท / 2019-4 / 280 บาท"
"จดหมายจากฆาตกร","","https://img3.doubanio.com/view/subject/l/public/s32327874.jpg","https://book.douban.com/subject/33457535/","東野圭吾（Higashino Keigo） / เสาวณีย์ นวรัตน์จำรูญ / Maxx Publishing / 2019-3 / 375 บาท"
"กาลิเลโอไขคดีสืบวิญญาณ : Detective Galileo, #2","","https://img1.doubanio.com/view/subject/l/public/s32327879.jpg","https://book.douban.com/subject/33457541/","東野圭吾（Higashino Keigo） / วงศ์สิริ สังขวาสี มิยาจิ / ไดฟุกุ-ลีท / 2018-12 / 230 บาท"
"กาลิเลโอไขคดี : Detective Galileo, #1","","https://img3.doubanio.com/view/subject/l/public/s32327885.jpg","https://book.douban.com/subject/33457549/","東野圭吾（Higashino Keigo） / อนิษา เกมเผ่าพันธ์ / ไดฟุกุ-ลีท / 2018-10 / 230 บาท"
"เกมรักพาตัว","","https://img1.doubanio.com/view/subject/l/public/s32327888.jpg","https://book.douban.com/subject/33457554/","東野圭吾（Higashino Keigo） / ทินภาส พาหะนิชย์ / ไดฟุกุ-ลีท / 2018-8 / 230 บาท"
"พิษรักสั่งตาย : Detective Galileo, #5","","https://img3.doubanio.com/view/subject/l/public/s32327894.jpg","https://book.douban.com/subject/33457559/","東野圭吾（Higashino Keigo） / ธนัญ พลแสน / ไดฟุกุ-ลีท / 2018-3 / 230 บาท"
"濒死之眼","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/34662077/","[日] 东野圭吾 / 张凌虚 / 人民文学出版社"
"偵探伽利略 : 【出版20週年全新譯本】","","https://img3.doubanio.com/view/subject/l/public/s33436895.jpg","https://book.douban.com/subject/33476604/","東野圭吾 / 王蘊潔 / 皇冠 / 2019-7-29 / NT$320.00"
"11字谜案","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/34799537/","[日] 东野圭吾 / 羊恩媺 / 人民文学出版社"
"冷酷的代課老師","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/34292708/","東野圭吾 / 王蘊潔 / 春天 / 2019 / NT$399.00"
"同级生","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/34778577/","[日] 东野圭吾 / 王丽丽 / 南海出版公司"
"綁架遊戲 : 經典回歸版","","https://img1.doubanio.com/view/subject/l/public/s33470108.jpg","https://book.douban.com/subject/34783995/","東野圭吾 / 陳岳夫 / 獨步文化 / 2019-8-31 / NT$399.00"
"東野圭吾というミステリー : 無限に広がる国民的人気作家の世界を解読する！","","https://img3.doubanio.com/view/subject/l/public/s4405125.jpg","https://book.douban.com/subject/4903349/","洋泉社ＭＯＯＫ / 洋泉社 / 2010/6/23 / 税込価格：¥1,260 （本体：¥1,200）"
"危険なビーナス","5.5","https://img3.doubanio.com/view/subject/l/public/s28989951.jpg","https://book.douban.com/subject/26826973/","東野 圭吾 / 講談社 / 2016-8-26 / JPY 1728"
"僕たちの好きな東野圭吾 : (宝島SUGOI文庫) (宝島SUGOI文庫 D へ 1-20)","","https://img3.doubanio.com/view/subject/l/public/s4451304.jpg","https://book.douban.com/subject/4200405/","60.00元"
"東野圭吾ミステリースペシャル ~レイクサイド・分離帯~","","https://img3.doubanio.com/view/subject/l/public/s11172566.jpg","https://book.douban.com/subject/4280287/","東野 圭吾 / 実業之日本社 / 2009-1-29 / JPY 500"
"東野圭吾ミステリー 2","","https://img3.doubanio.com/view/subject/l/public/s11182914.jpg","https://book.douban.com/subject/11602953/","東野 圭吾 / 秋田書店 / 2012-6-28 / JPY 600"
"麒麟の翼","8.0","https://img3.doubanio.com/view/subject/l/public/s4676610.jpg","https://book.douban.com/subject/5904167/","東野 圭吾 / 講談社 / 2011-3-3 / JPY 1680"
"祈りの幕が下りる時","8.7","https://img3.doubanio.com/view/subject/l/public/s29054913.jpg","https://book.douban.com/subject/26878658/","東野 圭吾 / 講談社 / 2016-9-15 / JPY 842"
"プラチナデータ","8.0","https://img1.doubanio.com/view/subject/l/public/s24395459.jpg","https://book.douban.com/subject/11531819/","東野 圭吾 / 幻冬舎 / 2012-7-5 / JPY 760"
"夢はトリノをかけめぐる : 光文社文庫","","https://img3.doubanio.com/view/subject/l/public/s4140960.jpg","https://book.douban.com/subject/4131473/","東野 圭吾 / 光文社文庫 / 2009-02 / JPY 5.40"
"禁断の魔術 : ガリレオシリーズ第８作","7.3","https://img3.doubanio.com/view/subject/l/public/s22714702.jpg","https://book.douban.com/subject/14644040/","東野 圭吾 / 文藝春秋 / 2012-10-13 / JPY 1470"
"白銀ジャック","7.2","https://img1.doubanio.com/view/subject/l/public/s4482127.jpg","https://book.douban.com/subject/5288373/","東野 圭吾 / 実業之日本社 / 2010-10-5 / JPY 680"
"ダイイング・アイ","5.8","https://img3.doubanio.com/view/subject/l/public/s4578746.jpg","https://book.douban.com/subject/2300471/","東野 圭吾 / 光文社 / 2007-11-20 / JPY 1680"
"東野圭吾 The BEST 怪しい人び","","https://img3.doubanio.com/view/subject/l/public/s28280483.jpg","https://book.douban.com/subject/26596701/",""
"东野圭吾作品精选集","","https://img3.doubanio.com/view/subject/l/public/s29402811.jpg","https://book.douban.com/subject/26878943/",""
"東野圭吾ミステリー","","https://img1.doubanio.com/view/subject/l/public/s27409618.jpg","https://book.douban.com/subject/25961253/","安武 わたる / 東野 圭吾 / 宙出版 / 2006-4 / JPY 514"
"アンコール出版 コミック東野圭吾ミステリー : AKITA TOP COMICS WIDE","","https://img3.doubanio.com/view/subject/l/public/s29947094.jpg","https://book.douban.com/subject/30364254/","東野 圭吾（著） / 沖本秀子 / 風祭壮太 / 浦川まさる&佳弥 / 秋田書店 / 2018-12-13 / JPY650.00"
"東野圭吾ミステリースペシャル傑作選 1 (マンサンコミックス)","","https://img3.doubanio.com/view/subject/l/public/s29947704.jpg","https://book.douban.com/subject/30402862/","菊地 昭夫 (イラスト) / 日下部 拓海 (イラスト) / 東野 圭吾 (その他) / 実業之日本社 / 2019-1-10 / JPY69.00"
"マンガ東野圭吾ミステリースペシャル","","https://img3.doubanio.com/view/subject/l/public/s29902244.jpg","https://book.douban.com/subject/30358164/","東野 圭吾（著） / 松枝 尚嗣 (イラスト) / 日下部 拓海 (イラスト) / 松枝 尚嗣 (イラスト) / 日下部 拓海 (イラスト) / 実業之日本社 / 2015-1-5 / JPY886.00"
"コミック東野圭吾ミステリー傑作選 2","","https://img3.doubanio.com/view/subject/l/public/s29902241.jpg","https://book.douban.com/subject/30358163/","東野 圭吾（著） / 風祭 壮太 (イラスト) / 秋田書店 / 2015-8-1 / JPY886.00"
"ほっとミステリーワールド〈7〉 : 東野圭吾集","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/26271955/","二上洋一 / リブリオ出版 / 2000-4"
"東野圭吾全小説ガイドブック","","https://img3.doubanio.com/view/subject/l/public/s29623221.jpg","https://book.douban.com/subject/27593528/",""
"ウインクで乾杯","","https://img3.doubanio.com/view/subject/l/public/s29927344.jpg","https://book.douban.com/subject/30383078/","原作：東野圭吾 / 漫畫：松枝尚嗣 / 実業之日本社 / 2014-1-29 / 500"
"パラレルワ－ルド・ラブスト－リ－","8.3","https://img1.doubanio.com/view/subject/l/public/s4590227.jpg","https://book.douban.com/subject/3321993/","東野 圭吾 / 講談社 / 1998-3-13 / JPY 780"
"プラチナデータ (バーズコミックス スペシャル) [コミック]","6.9","https://img3.doubanio.com/view/subject/l/public/s26011762.jpg","https://book.douban.com/subject/22806577/","東野 圭吾(著) / プラチナデータ製作委員会 (監修), / 浅井 蓮次 (イラスト) / 幻冬舎コミックス / 2013-3-8 / 693"
"さまよう刃","","https://img3.doubanio.com/view/subject/l/public/s2657980.jpg","https://book.douban.com/subject/2213044/","東野 圭吾 / 朝日新聞社 / 2004/12 / 1,785 （税込）"
"黒笑小説","8.5","https://img1.doubanio.com/view/subject/l/public/s3931339.jpg","https://book.douban.com/subject/3920569/","東野 圭吾 / 集英社 / 2005-4-26 / JPY 1680"
"聖女の救済","8.3","https://img3.doubanio.com/view/subject/l/public/s9022582.jpg","https://book.douban.com/subject/10580257/","東野 圭吾 / 文藝春秋 / 2012-4-10 / JPY 710"
"怪しい人びと","","https://img1.doubanio.com/view/subject/l/public/s4171308.jpg","https://book.douban.com/subject/4284110/","東野 圭吾 / 光文社 / 1998/06"
"浪花少年探偵団","","https://img1.doubanio.com/view/subject/l/public/s9023079.jpg","https://book.douban.com/subject/4250329/","東野 圭吾 / 講談社 / 1991/11 / JPY 560"
"禁断の魔術","6.2","https://img1.doubanio.com/view/subject/l/public/s28110997.jpg","https://book.douban.com/subject/26386195/","東野 圭吾 / 文藝春秋 / 2015-6-10 / JPY 680"
"ガリレオの苦悩","","https://img3.doubanio.com/view/subject/l/public/s6963090.jpg","https://book.douban.com/subject/6878333/","東野 圭吾 / 文藝春秋 / 2011-10-7 / JPY 680"
"マスカレード・ナイト","6.5","https://img3.doubanio.com/view/subject/l/public/s29531133.jpg","https://book.douban.com/subject/27108326/","東野 圭吾 / 集英社 / 2017-9-15 / JPY 1782"
"こちら葛飾区亀有公園前派出所 小説","","https://img3.doubanio.com/view/subject/l/public/s26856794.jpg","https://book.douban.com/subject/4136946/","大沢 在昌 / 逢坂 剛 / 今野 敏 / 東野 圭吾 / 石田 衣良 / 京極 夏彦 / 柴田 よしき / 西上 心太 (解説) / 秋本 治 / 集英社 / 2007/5/25 / JPY 1050"
"鳥人計画","6.5","https://img3.doubanio.com/view/subject/l/public/s6520052.jpg","https://book.douban.com/subject/6532519/","東野 圭吾 / 新潮社 / 1994-7 / JPY 580"
"恋のゴンドラ","6.4","https://img3.doubanio.com/view/subject/l/public/s29110473.jpg","https://book.douban.com/subject/26874281/","東野 圭吾 / 実業之日本社 / 2016-11-1 / JPY 1296"
"超・殺人事件―推理作家の苦悩","8.0","https://img3.doubanio.com/view/subject/l/public/s6520082.jpg","https://book.douban.com/subject/6532533/","東野 圭吾 / 新潮社 / 2001-6 / JPY 1470"
"しのぶセンセにサヨナラ : 浪花少年探偵団・独立篇","","https://img3.doubanio.com/view/subject/l/public/s6792896.jpg","https://book.douban.com/subject/3420432/","東野 圭吾 / 講談社 / 1996-12-12 / 620円"
"美しき凶器","","https://img3.doubanio.com/view/subject/l/public/s27305790.jpg","https://book.douban.com/subject/6755734/","東野 圭吾 / 光文社 / 1992-10 / JPY 775"
"マスカレード・ホテル","6.9","https://img3.doubanio.com/view/subject/l/public/s27329961.jpg","https://book.douban.com/subject/25930490/","東野 圭吾 / 集英社 / 2014-7-18 / JPY 821"
"虚像の道化師","","https://img3.doubanio.com/view/subject/l/public/s28250373.jpg","https://book.douban.com/subject/26412072/","東野 圭吾 / 文藝春秋 / 2015-3-10 / JPY 756"
"パラドックス13","","https://img3.doubanio.com/view/subject/l/public/s27297122.jpg","https://book.douban.com/subject/25900166/","東野 圭吾 / 講談社 / 2014-5-15 / JPY 896"
"ヘッズ 1","","https://img3.doubanio.com/view/subject/l/public/s7015484.jpg","https://book.douban.com/subject/7058575/","東野 圭吾 / 間瀬 元朗 / 小学館 / 2003-2-5 / JPY 530"
"交通警察の夜","","https://img1.doubanio.com/view/subject/l/public/s7010487.jpg","https://book.douban.com/subject/7052764/","東野 圭吾 / 実業之日本社 / 1991-12 / JPY 1470"
"白銀ジャック","","https://img1.doubanio.com/view/subject/l/public/s25798707.jpg","https://book.douban.com/subject/21419619/","東野 圭吾 / 実業之日本社 / 2011-11-17 / JPY 1680"
"殺人現場は雲の上","","https://img1.doubanio.com/view/subject/l/public/s29522378.jpg","https://book.douban.com/subject/23010386/","東野 圭吾 / 実業之日本社 / 1989-7 / JPY 714"
"浪花少年探偵団〈2〉","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/5940596/","東野 圭吾 / 講談社 / 1993-12 / JPY 1427"
"麒麟の翼","","https://img3.doubanio.com/view/subject/l/public/s27239606.jpg","https://book.douban.com/subject/25847699/","東野 圭吾 / 講談社 / 2014-2-14 / JPY 735"
"こちら葛飾区亀有公園前派出所 小説","","https://img1.doubanio.com/view/subject/l/public/s22787239.jpg","https://book.douban.com/subject/19997212/","今野 敏 / 柴田 よしき / 逢坂 剛 / 東野 圭吾 / 石田 衣良 / 大沢 在昌 / 京極 夏彦 / 集英社 / 2011-5-20 / JPY 680"
"新装版 浪花少年探偵団","","https://img1.doubanio.com/view/subject/l/public/s28819027.jpg","https://book.douban.com/subject/10486055/","東野 圭吾 / 講談社 / 2011-12-15 / JPY 600"
"ヘッズ 2","","https://img3.doubanio.com/view/subject/l/public/s7015485.jpg","https://book.douban.com/subject/7058576/","東野 圭吾 / 間瀬 元朗 / 小学館 / 2003-2-5 / JPY 530"
"ヘッズ 3","","https://img3.doubanio.com/view/subject/l/public/s7015486.jpg","https://book.douban.com/subject/7058577/","東野 圭吾 / 間瀬 元朗 / 小学館 / 2003-5-2 / JPY 530"
"鳥人計画","","https://img3.doubanio.com/view/subject/l/public/s28819030.jpg","https://book.douban.com/subject/6532515/","東野 圭吾 / 新潮社 / 1989-5 / JPY 1325"
"探偵倶楽部","","https://img3.doubanio.com/view/subject/l/public/s8436010.jpg","https://book.douban.com/subject/6310165/","圭吾, 東野 / 1996-6 / 72.00元"
"ヘッズ","","https://img3.doubanio.com/view/subject/l/public/s29632760.jpg","https://book.douban.com/subject/7058578/","東野 圭吾 / 間瀬 元朗 / 小学館 / 2003-6-5 / JPY 530"
"浪花少年探偵団―浪花の熱血先生と教え子探偵団の事件簿","","https://img3.doubanio.com/view/subject/l/public/s11083461.jpg","https://book.douban.com/subject/6147336/","東野 圭吾 / 沖本 秀子 / 秋田書店 / 2003-4-24 / JPY 540"
"短編復活","","https://img3.doubanio.com/view/subject/l/public/s32273174.jpg","https://book.douban.com/subject/6310162/","赤川 次郎,浅田 次郎,伊集院 静,北方 謙三,椎名 誠,篠田 節子,清水 義範,志水 辰夫,坂東 眞砂子,東野 圭吾,宮部 みゆき,群 ようこ,山本 文緒,唯川 恵 / 集英社 / 2002-11-20 / 800円(本体)＋税"
"私が彼を殺した","","https://img3.doubanio.com/view/subject/l/public/s24514985.jpg","https://book.douban.com/subject/20451703/","東野 圭吾 / 講談社 / 1999-2 / JPY 840"
"天空の蜂 新装版","","https://img3.doubanio.com/view/subject/l/public/s28819016.jpg","https://book.douban.com/subject/26417402/","東野 圭吾 / 講談社 / 2015-6-24 / JPY 2052"
"魔力の胎動","","https://img1.doubanio.com/view/subject/l/public/s29699019.jpg","https://book.douban.com/subject/30135146/","東野 圭吾 / KADOKAWA / 2018-3-23 / JPY 1620"
"ウインクで乾杯 (1)","","https://img1.doubanio.com/view/subject/l/public/s6520058.jpg","https://book.douban.com/subject/6532520/","東野 圭吾 / 大活字 / 2004-1 / JPY 3129"
"ダイイング・アイ","","https://img3.doubanio.com/view/subject/l/public/s8806524.jpg","https://book.douban.com/subject/6539073/","東野 圭吾 / 光文社 / 2011-1-12 / JPY 720"
"天空の蜂","","https://img1.doubanio.com/view/subject/l/public/s24613487.jpg","https://book.douban.com/subject/20516793/","東野 圭吾 / 講談社 / 1997-11 / JPY 998"
"疾風ロンド","","https://img3.doubanio.com/view/subject/l/public/s29088083.jpg","https://book.douban.com/subject/26276331/","東野 圭吾 / 実業之日本社 / 2014-12-11 / JPY 1728"
